Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
9744,CA-2019-856832,28/03/2019,31/03/2019,Standard Class,FX-46063,Customer-205,Consumer,United States,Champaign,Illinois,59862,Central,FUR-FU-3847,Furniture,Furnishings,Advantus Thumbtacks,36.63,1,0.4,3.79
9745,CA-2022-445137,17/04/2022,19/04/2022,Standard Class,CW-93085,Customer-633,Consumer,United States,Charlotte,North Carolina,67388,East,FUR-CH-6332,Furniture,Chairs,Ergonomic Pro,1525.74,3,0.1,281.81
9746,CA-2020-145051,19/10/2020,26/10/2020,Second Class,SC-96072,Customer-675,Corporate,United States,Boston,Massachusetts,56773,East,FUR-TA-1082,Furniture,Tables,Lesro T-Shape Table,1245.28,2,0.0,-122.0
9747,CA-2019-349946,01/05/2019,08/05/2019,Standard Class,MI-87213,Customer-682,Consumer,United States,Montgomery,Alabama,74392,South,OFF-SU-1159,Office Supplies,Supplies,Dixon Ticonderoga,62.08,2,0.0,4.43
9748,CA-2022-817005,11/02/2022,17/02/2022,Standard Class,HE-79592,Customer-617,Corporate,United States,Champaign,Illinois,75572,Central,FUR-BO-7030,Furniture,Bookcases,Mainstays Bookcase,1042.66,2,0.0,-4.95
9749,CA-2021-526265,06/12/2021,11/12/2021,Standard Class,FY-44273,Customer-709,Consumer,United States,Richmond,Virginia,91771,East,TEC-PH-4641,Technology,Phones,Motorola Edge,3482.55,5,0.0,483.97
9750,CA-2020-366748,17/07/2020,24/07/2020,Standard Class,VI-85907,Customer-182,Consumer,United States,Kansas City,Missouri,53743,Central,TEC-CO-5524,Technology,Computers,Lenovo ThinkPad,3259.61,2,0.15,609.72
9751,CA-2022-161557,01/09/2022,07/09/2022,Standard Class,VR-96051,Customer-643,Corporate,United States,Henderson,Nevada,90575,West,FUR-ST-9464,Furniture,Storage,Cardinal EasyOpen,108.72,1,0.3,10.52
9752,CA-2022-808215,17/07/2022,20/07/2022,Second Class,GF-83311,Customer-786,Consumer,United States,Memphis,Tennessee,24620,South,TEC-CO-8307,Technology,Copiers,Xerox WorkCentre,200.87,1,0.5,49.35
9753,CA-2019-790176,31/01/2019,07/02/2019,Standard Class,KC-88376,Customer-623,Corporate,United States,Denver,Colorado,61190,West,OFF-LA-4173,Office Supplies,Labels,Maco Labels,71.88,4,0.15,5.93
9754,CA-2019-979598,09/06/2019,12/06/2019,Standard Class,NL-91623,Customer-423,Consumer,United States,Los Angeles,California,63229,West,FUR-FU-8360,Furniture,Furnishings,Fiskars Scissors,169.76,2,0.0,22.75
9755,CA-2021-430361,16/01/2021,18/01/2021,Standard Class,ON-29747,Customer-609,Corporate,United States,Mesa,Arizona,16196,West,OFF-PA-4856,Office Supplies,Paper,Southworth 25% Cotton,101.34,2,0.1,8.93
9756,CA-2021-667047,25/12/2021,29/12/2021,Standard Class,JH-97912,Customer-564,Consumer,United States,Owensboro,Kentucky,74566,South,OFF-LA-1535,Office Supplies,Labels,Avery Permanent Labels,46.24,2,0.0,3.97
9757,CA-2022-245402,16/09/2022,23/09/2022,Standard Class,YI-47622,Customer-424,Consumer,United States,Vancouver,Washington,40556,West,OFF-FA-3521,Office Supplies,Fasteners,Swingline Standard Staples,3.44,1,0.5,0.11
9758,CA-2021-392200,14/02/2021,20/02/2021,Second Class,NE-59007,Customer-523,Consumer,United States,Denver,Colorado,22083,West,TEC-CO-2362,Technology,Copiers,Ricoh Aficio,484.15,1,0.2,83.15
9759,CA-2019-196102,29/01/2019,31/01/2019,Same Day,UI-68692,Customer-781,Consumer,United States,Columbus,Ohio,38826,East,TEC-PH-5125,Technology,Phones,Cisco TelePresence,1649.98,2,0.0,178.65
9760,CA-2022-331524,20/05/2022,25/05/2022,First Class,VU-83631,Customer-41,Home Office,United States,Duluth,Minnesota,30643,Central,FUR-FU-9229,Furniture,Furnishings,Advantus Thumbtacks,34.75,1,0.15,2.63
9761,CA-2022-604422,14/08/2022,21/08/2022,Second Class,FV-90004,Customer-408,Corporate,United States,Phoenix,Arizona,67411,West,FUR-TA-4959,Furniture,Tables,Chromcraft Oval Table,1634.22,2,0.1,-91.02
9762,CA-2021-534716,31/01/2021,04/02/2021,Standard Class,VN-62509,Customer-43,Corporate,United States,Las Vegas,Nevada,90316,West,TEC-PH-7479,Technology,Phones,Samsung Galaxy Tab,1902.04,4,0.0,323.04
9763,CA-2022-942132,12/03/2022,17/03/2022,Standard Class,RT-80423,Customer-293,Consumer,United States,Savannah,Georgia,82872,South,OFF-ST-1334,Office Supplies,Storage,Cardinal EasyOpen,58.86,1,0.0,5.61
9764,CA-2022-162992,03/02/2022,08/02/2022,Standard Class,EB-11528,Customer-90,Consumer,United States,Sterling Heights,Michigan,81816,Central,OFF-AP-4030,Office Supplies,Appliances,Breville Toaster,465.24,2,0.0,65.53
9765,CA-2020-439096,14/03/2020,16/03/2020,Standard Class,VA-99856,Customer-465,Home Office,United States,Macon,Georgia,18206,South,TEC-PH-4513,Technology,Phones,Apple iPhone,888.23,1,0.0,171.97
9766,CA-2021-655132,04/05/2021,06/05/2021,Same Day,YO-71230,Customer-59,Corporate,United States,Orlando,Florida,88013,South,TEC-CO-4235,Technology,Computers,Lenovo ThinkPad,1675.84,1,0.1,268.38
9767,CA-2019-382580,28/06/2019,01/07/2019,Second Class,PR-70775,Customer-356,Home Office,United States,Columbus,Georgia,16622,South,TEC-CO-4957,Technology,Computers,Microsoft Surface,705.3,1,0.1,129.66
9768,CA-2019-103802,14/12/2019,20/12/2019,Second Class,EC-79575,Customer-164,Home Office,United States,Baton Rouge,Louisiana,31687,South,TEC-MA-5568,Technology,Machines,HP LaserJet,185.87,1,0.0,28.81
9769,CA-2021-406867,22/11/2021,29/11/2021,Standard Class,DN-95338,Customer-220,Home Office,United States,West Jordan,Utah,85532,West,TEC-MA-6785,Technology,Machines,Brother Printer,319.82,3,0.2,28.79
9770,CA-2019-827297,27/12/2019,02/01/2020,Same Day,JL-60031,Customer-374,Home Office,United States,St. Louis,Missouri,48317,Central,FUR-TA-1482,Furniture,Tables,Bretford CR4500 Table,2254.59,3,0.0,-142.41
9771,CA-2021-971695,16/01/2021,21/01/2021,Second Class,VV-70223,Customer-237,Corporate,United States,New Orleans,Louisiana,49757,South,OFF-FA-6379,Office Supplies,Fasteners,Dixon Paper Clips,10.63,3,0.15,0.36
9772,CA-2019-868725,09/01/2019,13/01/2019,Second Class,NT-50455,Customer-249,Corporate,United States,Tuscaloosa,Alabama,15312,South,FUR-TA-6547,Furniture,Tables,Bretford CR4500 Table,2077.87,3,0.3,-192.74
9773,CA-2022-662939,10/07/2022,17/07/2022,Standard Class,XN-71248,Customer-399,Home Office,United States,Columbus,Georgia,13619,South,FUR-ST-4000,Furniture,Storage,3M Corkboard,24.98,1,0.0,2.98
9774,CA-2022-906963,06/06/2022,10/06/2022,Standard Class,FX-76222,Customer-708,Home Office,United States,Fort Wayne,Indiana,93629,Central,OFF-FA-6978,Office Supplies,Fasteners,3M Tape,5.41,1,0.15,0.29
9775,CA-2019-502524,05/03/2019,09/03/2019,Second Class,TD-77716,Customer-85,Home Office,United States,Tucson,Arizona,62016,West,OFF-AR-5919,Office Supplies,Art,Acme Staple Remover,42.78,1,0.0,4.01
9776,CA-2022-102408,14/04/2022,20/04/2022,Standard Class,RL-38467,Customer-158,Consumer,United States,New Orleans,Louisiana,56436,South,FUR-FU-8309,Furniture,Furnishings,Smead File Pockets,87.29,1,0.1,5.15
9777,CA-2019-316910,10/01/2019,17/01/2019,Standard Class,NO-78615,Customer-107,Consumer,United States,San Jose,California,80081,West,OFF-AP-8692,Office Supplies,Appliances,Breville Toaster,285.64,4,0.0,41.17
9778,CA-2021-894468,20/09/2021,26/09/2021,Second Class,RT-60666,Customer-533,Consumer,United States,Erie,Pennsylvania,73463,East,FUR-ST-6426,Furniture,Storage,3M Corkboard,193.47,1,0.0,21.02
9779,CA-2019-773246,16/11/2019,21/11/2019,Standard Class,DO-28764,Customer-734,Consumer,United States,Louisville,Kentucky,34213,South,OFF-BI-3900,Office Supplies,Binders,Ibico Ibimaster,42.06,2,0.0,8.28
9780,CA-2021-316153,23/10/2021,26/10/2021,Standard Class,IH-96220,Customer-636,Consumer,United States,Orlando,Florida,32715,South,OFF-FA-6373,Office Supplies,Fasteners,3M Tape,4.63,1,0.2,0.37
9781,CA-2019-660414,24/04/2019,27/04/2019,Standard Class,VN-24699,Customer-631,Consumer,United States,Seattle,Washington,34743,West,OFF-BI-7279,Office Supplies,Binders,Fellowes Binder,224.9,5,0.0,38.16
9782,CA-2019-254385,20/05/2019,27/05/2019,Standard Class,TA-19417,Customer-744,Consumer,United States,Dallas,Texas,54121,Central,FUR-FU-8616,Furniture,Furnishings,Fiskars Scissors,152.03,2,0.3,8.01
9783,CA-2020-118591,15/07/2020,21/07/2020,Standard Class,CB-35668,Customer-200,Corporate,United States,Duluth,Minnesota,42080,Central,OFF-AP-7074,Office Supplies,Appliances,Hoover Electric,408.1,6,0.4,45.42
9784,CA-2019-721189,05/05/2019,09/05/2019,First Class,HV-63035,Customer-142,Corporate,United States,New Orleans,Louisiana,33734,South,TEC-CO-7476,Technology,Computers,Microsoft Surface,8517.36,6,0.0,1259.71
9785,CA-2022-479933,08/05/2022,12/05/2022,Second Class,BP-58082,Customer-111,Consumer,United States,Green Bay,Wisconsin,58645,Central,TEC-MA-3674,Technology,Machines,Hoover Vacuum,277.33,1,0.1,39.28
9786,CA-2019-572248,10/07/2019,12/07/2019,Standard Class,GV-13467,Customer-78,Corporate,United States,Bloomington,Minnesota,40615,Central,TEC-AC-6906,Technology,Accessories,SanDisk USB,132.82,1,0.0,24.2
9787,CA-2021-964291,23/12/2021,28/12/2021,Standard Class,PG-14010,Customer-680,Consumer,United States,Shreveport,Louisiana,62196,South,OFF-AP-6005,Office Supplies,Appliances,Breville Toaster,319.55,5,0.3,44.07
9788,CA-2020-726804,09/11/2020,16/11/2020,Second Class,UX-28708,Customer-55,Corporate,United States,Eugene,Oregon,36781,West,TEC-AC-9982,Technology,Accessories,Plantronics Headset,137.56,2,0.1,30.21
9789,CA-2022-109813,27/10/2022,29/10/2022,Standard Class,LT-85063,Customer-102,Consumer,United States,Erie,Pennsylvania,87116,East,FUR-TA-2210,Furniture,Tables,Lesro T-Shape Table,5488.24,4,0.0,-639.92
9790,CA-2019-947142,09/10/2019,12/10/2019,Standard Class,WH-48752,Customer-549,Corporate,United States,Peoria,Illinois,40442,Central,FUR-CH-1152,Furniture,Chairs,La-Z-Boy Chair,1052.92,3,0.15,181.94
9791,CA-2019-799070,24/12/2019,27/12/2019,Standard Class,UX-22543,Customer-677,Consumer,United States,Fort Worth,Texas,82629,Central,FUR-BO-4321,Furniture,Bookcases,Bush Stackable Bookcase,82.22,1,0.2,0.16
9792,CA-2022-620656,13/01/2022,15/01/2022,Standard Class,WW-78237,Customer-540,Corporate,United States,Louisville,Kentucky,82990,South,TEC-CO-4889,Technology,Copiers,HP Officejet,1098.13,1,0.0,247.09
9793,CA-2019-384103,27/06/2019,01/07/2019,Standard Class,RF-15955,Customer-195,Consumer,United States,Covington,Kentucky,63910,South,TEC-AC-4779,Technology,Accessories,Logitech Mouse,179.98,1,0.0,46.05
9794,CA-2020-902524,20/10/2020,22/10/2020,Second Class,WK-65199,Customer-381,Consumer,United States,Mesa,Arizona,10304,West,TEC-MA-7193,Technology,Machines,Canon PIXMA,2081.28,6,0.2,147.26
9795,CA-2021-858927,31/05/2021,06/06/2021,Standard Class,UO-58784,Customer-718,Home Office,United States,Erie,Pennsylvania,12112,East,FUR-TA-9028,Furniture,Tables,Bretford CR4500 Table,1911.68,2,0.0,-107.03
9796,CA-2021-402357,26/10/2021,02/11/2021,Standard Class,AN-22401,Customer-713,Consumer,United States,Fort Lauderdale,Florida,53704,South,TEC-AC-5863,Technology,Accessories,Plantronics Headset,135.8,5,0.2,33.35
9797,CA-2022-281472,31/03/2022,06/04/2022,Standard Class,HX-93855,Customer-39,Consumer,United States,Lake Charles,Louisiana,80887,South,OFF-EN-3419,Office Supplies,Envelopes,Kraft Clasp Envelopes,15.9,1,0.1,1.93
9798,CA-2021-600326,18/01/2021,22/01/2021,Standard Class,DJ-18972,Customer-567,Consumer,United States,San Francisco,California,39286,West,TEC-PH-1765,Technology,Phones,Cisco TelePresence,448.2,1,0.2,69.83
9799,CA-2019-678299,05/12/2019,07/12/2019,Standard Class,XO-38584,Customer-402,Consumer,United States,New Orleans,Louisiana,66095,South,OFF-AP-5716,Office Supplies,Appliances,Cuisinart Coffeemaker,51.3,1,0.0,8.13
9800,CA-2021-846908,15/07/2021,22/07/2021,Standard Class,VG-32868,Customer-624,Corporate,United States,Biloxi,Mississippi,14515,South,TEC-AC-8363,Technology,Accessories,Plantronics Headset,166.94,1,0.0,37.29
9801,CA-2021-140427,26/04/2021,28/04/2021,Second Class,WB-64169,Customer-733,Corporate,United States,Lake Charles,Louisiana,13477,South,TEC-MA-4006,Technology,Machines,Brother Printer,757.62,2,0.15,119.76
9802,CA-2019-946888,13/07/2019,19/07/2019,Standard Class,SA-77984,Customer-534,Consumer,United States,Cleveland,Ohio,76580,East,OFF-BI-1298,Office Supplies,Binders,Fellowes Binder,157.87,3,0.1,21.23
9803,CA-2021-216760,04/06/2021,11/06/2021,Second Class,RZ-42289,Customer-165,Consumer,United States,Indianapolis,Indiana,86490,Central,FUR-TA-9393,Furniture,Tables,Bevis Folding Table,7539.73,7,0.2,-866.14
9804,CA-2021-149338,15/06/2021,20/06/2021,Standard Class,OT-38244,Customer-233,Consumer,United States,Duluth,Minnesota,91205,Central,FUR-FU-2667,Furniture,Furnishings,Avery Binder,130.52,1,0.0,16.12
9805,CA-2019-170445,14/09/2019,21/09/2019,Standard Class,MQ-89855,Customer-521,Consumer,United States,Kenosha,Wisconsin,21968,Central,OFF-AR-8195,Office Supplies,Art,Faber-Castell Pens,22.62,1,0.4,3.67
9806,CA-2021-131737,19/08/2021,21/08/2021,Same Day,UF-26396,Customer-425,Consumer,United States,Owensboro,Kentucky,68173,South,OFF-PA-8058,Office Supplies,Paper,Neenah Paper,161.81,3,0.1,25.03
9807,CA-2020-317051,14/03/2020,19/03/2020,First Class,KQ-49758,Customer-364,Consumer,United States,Huntsville,Alabama,13700,South,FUR-FU-9113,Furniture,Furnishings,Eldon Desk Accessories,80.31,1,0.1,4.16
9808,CA-2020-366619,24/02/2020,29/02/2020,Standard Class,MB-59694,Customer-793,Consumer,United States,Edison,New Jersey,78970,East,OFF-FA-9968,Office Supplies,Fasteners,Acco Binder Clips,29.46,3,0.0,3.16
9809,CA-2021-418863,28/02/2021,04/03/2021,First Class,ZC-56040,Customer-18,Consumer,United States,Boston,Massachusetts,48980,East,TEC-PH-8183,Technology,Phones,Samsung Galaxy Tab,1905.75,5,0.0,293.62
9810,CA-2019-399850,21/01/2019,27/01/2019,Standard Class,BN-44850,Customer-419,Corporate,United States,Rockford,Illinois,63916,Central,FUR-TA-3860,Furniture,Tables,Chromcraft Oval Table,2783.01,3,0.0,-243.43
9811,CA-2020-383325,29/08/2020,02/09/2020,Standard Class,LI-72857,Customer-184,Home Office,United States,North Las Vegas,Nevada,18721,West,TEC-MA-5613,Technology,Machines,Hoover Vacuum,1831.3,5,0.0,250.31
9812,CA-2022-378225,25/10/2022,27/10/2022,Second Class,ST-70511,Customer-308,Home Office,United States,Bowling Green,Kentucky,59062,South,FUR-CH-4425,Furniture,Chairs,Sauder Chair,73.1,1,0.4,11.86
9813,CA-2021-948898,13/07/2021,17/07/2021,Standard Class,RL-90744,Customer-29,Home Office,United States,Sterling Heights,Michigan,90644,Central,FUR-BO-9370,Furniture,Bookcases,Sauder Bookcase,1530.0,4,0.15,6.31
9814,CA-2019-638287,30/10/2019,03/11/2019,First Class,NH-80032,Customer-643,Corporate,United States,St. Louis,Missouri,99823,Central,FUR-FU-6738,Furniture,Furnishings,Fiskars Scissors,88.34,1,0.15,10.19
9815,CA-2019-551823,14/12/2019,20/12/2019,Second Class,CV-89841,Customer-481,Consumer,United States,Warren,Michigan,54234,Central,OFF-ST-3607,Office Supplies,Storage,Fellowes Storage Drawer,457.68,6,0.0,54.95
9816,CA-2022-767985,29/12/2022,05/01/2023,Standard Class,HK-58308,Customer-369,Home Office,United States,Albany,New York,94247,East,TEC-PH-1605,Technology,Phones,Motorola Edge,2453.48,4,0.0,359.85
9817,CA-2022-648092,13/08/2022,19/08/2022,Standard Class,RZ-79561,Customer-14,Corporate,United States,Jersey City,New Jersey,20465,East,OFF-EN-1012,Office Supplies,Envelopes,Quality Park Envelopes,41.54,2,0.0,5.47
9818,CA-2021-295649,22/11/2021,29/11/2021,Standard Class,IS-54550,Customer-547,Corporate,United States,Memphis,Tennessee,78904,South,FUR-ST-9321,Furniture,Storage,Fellowes Storage Drawer,135.54,3,0.1,4.5
9819,CA-2021-812147,22/04/2021,25/04/2021,Standard Class,UY-73598,Customer-383,Home Office,United States,Grand Rapids,Michigan,26095,Central,OFF-EN-6663,Office Supplies,Envelopes,Mead Envelopes,22.53,1,0.0,2.7
9820,CA-2022-375613,07/09/2022,12/09/2022,Standard Class,WD-81114,Customer-446,Consumer,United States,Virginia Beach,Virginia,82194,East,OFF-AR-9995,Office Supplies,Art,Sanford Pencil,20.26,1,0.0,1.87
9821,CA-2019-677968,06/02/2019,10/02/2019,Second Class,VY-31876,Customer-76,Consumer,United States,Fort Wayne,Indiana,12848,Central,OFF-LA-6176,Office Supplies,Labels,Avery Laser Labels,26.37,2,0.15,2.44
9822,CA-2019-906823,26/08/2019,01/09/2019,Standard Class,QP-95776,Customer-413,Home Office,United States,Chandler,Arizona,97115,West,OFF-SU-7314,Office Supplies,Supplies,Faber-Castell Eraser,8.7,1,0.15,0.84
9823,CA-2020-394600,14/06/2020,19/06/2020,Standard Class,FC-24915,Customer-56,Corporate,United States,Norfolk,Virginia,15993,East,TEC-AC-1773,Technology,Accessories,Plantronics Headset,58.14,1,0.0,14.45
9824,CA-2021-564276,12/06/2021,16/06/2021,Standard Class,MF-88230,Customer-700,Home Office,United States,Augusta,Georgia,23664,South,TEC-PH-2211,Technology,Phones,Motorola Edge,1528.54,2,0.0,198.32
9825,CA-2022-738477,27/10/2022,01/11/2022,Second Class,AO-82547,Customer-588,Consumer,United States,Clarksville,Tennessee,13744,South,OFF-EN-7735,Office Supplies,Envelopes,Mead Envelopes,28.9,2,0.5,2.94
9826,CA-2020-222401,01/06/2020,04/06/2020,Second Class,YS-35088,Customer-558,Corporate,United States,St. Paul,Minnesota,13718,Central,OFF-ST-4995,Office Supplies,Storage,Storex Durable Binder,804.38,7,0.15,79.34
9827,CA-2020-183906,29/08/2020,04/09/2020,Second Class,BT-86381,Customer-232,Home Office,United States,Eugene,Oregon,79001,West,OFF-SU-1641,Office Supplies,Supplies,Faber-Castell Eraser,24.8,4,0.2,0.75
9828,CA-2022-657099,04/12/2022,07/12/2022,Second Class,DV-29208,Customer-356,Corporate,United States,Grand Rapids,Michigan,30840,Central,TEC-PH-8623,Technology,Phones,Nokia Smart Phone,399.76,1,0.0,71.09
9829,CA-2022-254657,08/01/2022,14/01/2022,Standard Class,MU-84100,Customer-403,Consumer,United States,Chattanooga,Tennessee,97135,South,TEC-PH-8530,Technology,Phones,Nokia Smart Phone,532.97,1,0.1,74.88
9830,CA-2021-495762,15/07/2021,20/07/2021,Second Class,AE-29686,Customer-323,Consumer,United States,Reading,Pennsylvania,49717,East,OFF-ST-3582,Office Supplies,Storage,Cardinal EasyOpen,88.1,1,0.1,8.64
9831,CA-2021-341263,24/09/2021,30/09/2021,Standard Class,YK-45169,Customer-151,Consumer,United States,Spokane,Washington,71505,West,FUR-FU-7067,Furniture,Furnishings,Advantus Thumbtacks,189.6,4,0.5,21.34
9832,CA-2022-972875,21/10/2022,23/10/2022,Standard Class,UV-74065,Customer-266,Consumer,United States,Norfolk,Virginia,44202,East,FUR-ST-7650,Furniture,Storage,Rogers Desktop Organizer,47.81,1,0.1,3.89
9833,CA-2020-977586,04/07/2020,08/07/2020,Second Class,DQ-32224,Customer-280,Corporate,United States,Jersey City,New Jersey,93179,East,TEC-AC-6855,Technology,Accessories,SanDisk USB,12.82,1,0.0,2.31
9834,CA-2022-370762,23/03/2022,29/03/2022,Second Class,NG-98615,Customer-397,Consumer,United States,Milwaukee,Wisconsin,12817,Central,OFF-EN-8283,Office Supplies,Envelopes,Office Depot Envelopes,5.68,1,0.5,0.49
9835,CA-2019-487494,29/07/2019,02/08/2019,Second Class,NQ-88031,Customer-338,Home Office,United States,Syracuse,New York,59456,East,FUR-CH-1313,Furniture,Chairs,Ergonomic Pro,303.55,5,0.0,39.47
9836,CA-2020-615953,17/03/2020,23/03/2020,Standard Class,ZI-15832,Customer-684,Corporate,United States,Baton Rouge,Louisiana,15940,South,TEC-CO-3952,Technology,Computers,Apple MacBook Pro,5364.39,3,0.0,855.58
9837,CA-2022-982859,29/08/2022,03/09/2022,Second Class,LB-67591,Customer-235,Corporate,United States,St. Louis,Missouri,90511,Central,TEC-AC-4973,Technology,Accessories,Kensington Keyboard,127.11,1,0.3,30.35
9838,CA-2019-263744,16/11/2019,21/11/2019,Standard Class,UH-76388,Customer-763,Consumer,United States,Sterling Heights,Michigan,52512,Central,FUR-FU-2723,Furniture,Furnishings,Avery Binder,354.06,6,0.0,20.79
9839,CA-2019-279094,08/09/2019,15/09/2019,Standard Class,SZ-20776,Customer-736,Home Office,United States,Knoxville,Tennessee,32652,South,FUR-CH-5771,Furniture,Chairs,Sauder Chair,412.44,3,0.2,49.45
9840,CA-2019-566858,21/09/2019,25/09/2019,First Class,MK-45341,Customer-499,Consumer,United States,Nashville,Tennessee,98864,South,OFF-EN-7955,Office Supplies,Envelopes,GreenWise Mailers,38.25,2,0.1,4.23
9841,CA-2022-718487,30/06/2022,02/07/2022,Standard Class,GS-65254,Customer-240,Consumer,United States,Orlando,Florida,10322,South,OFF-BI-9393,Office Supplies,Binders,Ibico Ibimaster,194.79,3,0.15,38.79
9842,CA-2021-799733,25/06/2021,28/06/2021,Second Class,IM-57834,Customer-714,Home Office,United States,Jersey City,New Jersey,53322,East,FUR-FU-9037,Furniture,Furnishings,Advantus Thumbtacks,165.78,2,0.2,17.55
9843,CA-2021-551404,16/01/2021,21/01/2021,Standard Class,CB-98616,Customer-167,Consumer,United States,Clarksville,Tennessee,86786,South,TEC-CO-5714,Technology,Copiers,Sharp Copier,1731.28,2,0.15,290.51
9844,CA-2019-238113,06/04/2019,09/04/2019,Standard Class,HI-15129,Customer-522,Home Office,United States,Chandler,Arizona,96076,West,OFF-AP-7716,Office Supplies,Appliances,Cuisinart Coffeemaker,347.54,2,0.0,44.42
9845,CA-2021-730976,15/07/2021,22/07/2021,Second Class,DF-68004,Customer-24,Consumer,United States,Chattanooga,Tennessee,98241,South,FUR-CH-4132,Furniture,Chairs,Sauder Chair,490.87,1,0.2,83.8
9846,CA-2019-388848,15/10/2019,19/10/2019,Standard Class,VQ-71189,Customer-168,Consumer,United States,Kenosha,Wisconsin,98921,Central,TEC-CO-6222,Technology,Copiers,Canon imageCLASS,501.26,1,0.15,91.69
9847,CA-2020-607179,13/12/2020,19/12/2020,Standard Class,MY-60900,Customer-12,Consumer,United States,Orlando,Florida,55406,South,OFF-AR-3694,Office Supplies,Art,Dixon Oriole Pencil,43.19,1,0.1,3.6
9848,CA-2019-451112,03/12/2019,06/12/2019,Second Class,QU-90126,Customer-142,Consumer,United States,St. Paul,Minnesota,90048,Central,OFF-PA-6282,Office Supplies,Paper,Hammermill Copy Paper,197.64,4,0.1,22.87
9849,CA-2022-708300,10/03/2022,16/03/2022,Standard Class,VS-38040,Customer-625,Consumer,United States,Biloxi,Mississippi,27963,South,TEC-MA-7410,Technology,Machines,HP LaserJet,745.31,3,0.15,116.7
9850,CA-2019-314179,30/06/2019,06/07/2019,Standard Class,JM-56066,Customer-11,Corporate,United States,Bellevue,Washington,69119,West,TEC-PH-2791,Technology,Phones,Nokia Smart Phone,334.75,1,0.15,64.83
9851,CA-2022-984632,08/07/2022,14/07/2022,First Class,TO-96662,Customer-430,Corporate,United States,Covington,Kentucky,78105,South,FUR-BO-3592,Furniture,Bookcases,Bush Stackable Bookcase,576.7,2,0.0,-23.02
9852,CA-2020-884078,13/01/2020,17/01/2020,Standard Class,GE-94018,Customer-60,Consumer,United States,Miami,Florida,97581,South,OFF-AP-6096,Office Supplies,Appliances,Breville Toaster,144.67,1,0.2,16.47
9853,CA-2021-728779,25/02/2021,03/03/2021,Standard Class,BU-97651,Customer-439,Corporate,United States,Sacramento,California,80747,West,OFF-SU-2155,Office Supplies,Supplies,Sanford EXPO,60.52,3,0.3,3.3
9854,CA-2019-868599,25/07/2019,31/07/2019,Second Class,OK-12832,Customer-555,Corporate,United States,Fort Lauderdale,Florida,40819,South,OFF-FA-7814,Office Supplies,Fasteners,Swingline Standard Staples,17.78,1,0.0,1.24
9855,CA-2020-633049,15/05/2020,22/05/2020,Standard Class,OR-95018,Customer-493,Consumer,United States,Chicago,Illinois,51321,Central,OFF-SU-8279,Office Supplies,Supplies,Sanford EXPO,155.5,5,0.0,5.91
9856,CA-2020-998393,17/01/2020,21/01/2020,Second Class,YD-63157,Customer-226,Consumer,United States,Austin,Texas,42991,Central,TEC-CO-6020,Technology,Copiers,Xerox WorkCentre,1585.78,2,0.1,351.82
9857,CA-2021-743444,24/04/2021,27/04/2021,Second Class,MA-99159,Customer-492,Consumer,United States,Savannah,Georgia,71120,South,OFF-AP-5341,Office Supplies,Appliances,Holmes Portable Fan,680.72,4,0.0,115.52
9858,CA-2021-184582,10/11/2021,12/11/2021,Same Day,CY-90938,Customer-722,Consumer,United States,Birmingham,Alabama,75468,South,FUR-ST-1597,Furniture,Storage,3M Corkboard,42.35,1,0.1,1.52
9859,CA-2022-995890,31/10/2022,03/11/2022,Standard Class,GI-62279,Customer-39,Corporate,United States,Albany,New York,49491,East,OFF-EN-2545,Office Supplies,Envelopes,Kraft Clasp Envelopes,15.38,2,0.0,1.51
9860,CA-2022-827465,18/08/2022,25/08/2022,Standard Class,RZ-89767,Customer-692,Consumer,United States,Southaven,Mississippi,42939,South,OFF-ST-6849,Office Supplies,Storage,Storex Durable Binder,78.25,1,0.2,2.57
9861,CA-2021-218710,11/02/2021,17/02/2021,Standard Class,US-95449,Customer-709,Consumer,United States,Allentown,Pennsylvania,23248,East,OFF-SU-1362,Office Supplies,Supplies,Dixon Ticonderoga,6.85,1,0.2,0.62
9862,CA-2019-773436,20/11/2019,26/11/2019,Standard Class,DJ-84052,Customer-570,Home Office,United States,Champaign,Illinois,71295,Central,TEC-CO-1166,Technology,Copiers,Sharp Copier,1176.85,1,0.15,270.47
9863,CA-2019-536747,07/04/2019,09/04/2019,Standard Class,GB-14692,Customer-34,Corporate,United States,Atlanta,Georgia,75781,South,TEC-AC-4675,Technology,Accessories,Logitech Mouse,502.68,4,0.0,122.36
9864,CA-2021-892209,28/11/2021,05/12/2021,Second Class,ZA-49386,Customer-620,Consumer,United States,Fort Worth,Texas,61695,Central,OFF-PA-3254,Office Supplies,Paper,Xerox 1967,68.88,3,0.1,6.13
9865,CA-2020-336914,16/02/2020,18/02/2020,Standard Class,RL-42930,Customer-690,Corporate,United States,Colorado Springs,Colorado,62482,West,TEC-MA-4860,Technology,Machines,Canon PIXMA,617.48,2,0.0,46.13
9866,CA-2020-596032,08/06/2020,14/06/2020,Second Class,GL-80235,Customer-338,Corporate,United States,St. Louis,Missouri,54044,Central,TEC-PH-9974,Technology,Phones,Nokia Smart Phone,346.62,1,0.2,62.45
